WGTP,PWGTP,NOC,PERNP,AGEP,CPLT,COW,QTRBIR,SEX,HHL,TEN,RAC1P,SCHL,JWTRNS,ST,
58,58,2,3000,34,0,6,2,2,1,1,1,19,1,26,
58,58,2,-10001,13,0,0,4,2,1,1,1,11,0,26,
58,45,2,-10001,10,0,0,1,1,1,1,1,7,0,26,
86,86,0,45000,56,0,1,4,1,1,1,9,19,1,26,
65,65,0,0,76,1,0,2,2,1,2,1,22,0,26,
65,68,0,0,79,1,7,3,1,1,2,1,23,0,26,
71,71,0,22000,58,0,6,2,2,1,3,1,16,1,26,
71,58,0,0,77,0,0,1,1,1,3,1,20,0,26,
71,62,0,0,76,0,0,1,2,1,3,1,20,0,26,
254,253,6,13400,45,1,4,2,2,1,2,2,19,11,26,
254,218,6,40000,51,1,6,4,1,1,2,2,19,11,26,
254,197,6,-10001,15,1,0,1,1,1,2,2,12,0,26,
254,209,6,-10001,12,1,0,1,1,1,2,2,9,0,26,
254,211,6,-10001,10,1,0,3,1,1,2,2,7,0,26,
254,212,6,-10001,8,1,0,4,1,1,2,2,5,0,26,
254,209,6,-10001,5,1,0,2,1,1,2,2,3,0,26,
254,313,6,-10001,2,1,0,4,2,1,2,2,0,0,26,
25,25,0,0,71,1,0,1,2,1,2,1,16,0,26,
25,22,0,3600,75,1,1,1,1,1,2,1,16,0,26,
629,628,0,0,74,3,0,4,1,1,3,2,16,0,26,
629,223,0,0,77,3,0,2,2,1,3,2,16,0,26,
79,79,0,48000,28,0,2,3,2,3,3,1,21,1,26,
79,102,0,25000,23,0,1,4,1,3,3,1,17,1,26,
79,79,0,16000,66,0,6,3,1,1,1,1,21,1,26,
80,80,0,67100,38,1,2,3,2,1,1,1,23,1,26,
80,70,0,90000,34,1,1,2,1,1,1,1,21,1,26,
59,59,0,42000,55,0,1,1,1,1,3,1,19,1,26,
36,36,1,65000,53,1,2,1,2,1,1,1,21,1,26,
36,41,1,68000,59,1,1,1,1,1,1,1,20,1,26,
36,38,1,-10001,13,1,0,4,2,1,1,1,10,0,26,
97,96,0,0,80,0,0,3,2,5,2,1,16,0,26,
48,47,0,40000,50,0,1,1,1,1,2,1,17,0,26,
48,34,0,0,72,0,0,1,2,1,2,1,16,0,26,
48,69,0,-10001,0,0,0,1,1,1,2,1,0,0,26,
102,102,0,0,64,1,1,4,1,1,2,1,17,0,26,
102,94,0,0,70,1,0,1,2,1,2,1,17,0,26,
187,188,0,0,83,0,0,2,2,1,3,1,16,0,26,
86,87,0,43000,25,3,3,3,2,1,3,1,21,1,26,
86,62,0,40000,28,3,1,1,1,1,3,9,19,1,26,
108,108,3,60000,39,1,4,4,2,1,1,9,21,11,26,
108,89,3,82600,42,1,5,4,1,1,1,1,20,1,26,
108,60,3,1200,16,1,1,2,1,1,1,9,13,0,26,
108,72,3,-10001,14,1,0,2,1,1,1,9,11,0,26,
108,63,3,-10001,12,1,0,4,2,1,1,9,9,0,26,
73,73,2,36000,40,1,1,2,2,1,2,1,21,1,26,
73,50,2,100000,49,1,1,3,1,1,2,9,16,1,26,
73,108,2,1000,16,1,1,4,1,1,2,9,13,0,26,
73,106,2,-10001,15,1,0,3,1,1,2,9,12,0,26,
29,30,0,155000,33,3,1,3,1,1,1,1,21,1,26,
29,27,0,130000,32,3,1,1,2,1,1,1,24,1,26,
22,21,0,0,74,0,0,4,1,1,2,1,16,0,26,
121,121,0,85000,26,0,1,4,2,4,3,6,21,12,26,
88,88,1,38000,51,1,1,4,2,1,1,1,18,1,26,
88,84,1,40000,54,1,1,3,1,1,1,1,16,1,26,
88,55,1,35000,24,1,1,1,1,1,1,1,16,1,26,
88,67,1,-10001,15,1,0,3,2,1,1,1,13,0,26,
44,45,0,0,75,1,0,4,2,1,2,1,16,0,26,
44,48,0,0,75,1,0,1,1,1,2,1,16,0,26,
243,242,0,0,60,0,0,2,1,1,3,1,16,0,26,
79,79,0,72000,60,1,1,4,2,1,2,1,16,1,26,
79,78,0,0,68,1,0,4,1,1,2,1,16,0,26,
45,45,0,100000,62,3,1,2,2,1,2,9,21,1,26,
45,66,0,30000,58,3,1,1,1,1,2,9,16,0,26,
69,68,0,24000,45,0,6,4,2,3,3,1,16,1,26,
69,100,0,0,21,0,1,2,2,3,3,1,16,0,26,
122,123,0,110000,59,1,7,4,1,1,1,1,22,1,26,
122,126,0,3000,59,1,1,1,2,1,1,1,21,0,26,
122,113,0,2000,18,1,1,3,2,1,1,1,16,0,26,
22,22,0,30000,51,0,6,3,2,1,1,1,21,11,26,
131,131,0,0,95,0,0,2,2,1,2,2,20,0,26,
48,48,0,59000,66,1,3,2,2,1,1,2,16,1,26,
48,41,0,110000,66,1,1,3,1,1,1,2,16,0,26,
48,90,0,75000,43,1,1,3,2,1,1,2,18,11,26,
48,89,0,65000,39,1,5,1,2,1,1,2,19,1,26,
48,113,0,0,17,1,0,4,2,1,1,2,14,0,26,
28,29,0,0,65,0,4,4,2,1,2,1,19,0,26,
67,67,0,0,67,0,5,3,2,1,1,2,21,0,26,
67,81,0,10000,48,0,7,3,1,1,1,2,20,1,26,
18,18,0,0,79,1,0,3,2,1,3,1,16,0,26,
18,15,0,0,82,1,0,1,1,1,3,1,16,0,26,
90,90,1,60000,60,1,1,3,1,1,1,1,19,1,26,
90,124,1,42000,43,1,1,1,2,1,1,1,16,1,26,
90,116,1,-10001,13,1,0,4,2,1,1,1,10,0,26,
62,62,0,0,65,0,5,3,1,1,3,1,19,0,26,
27,27,0,70000,56,1,1,1,1,1,1,1,19,1,26,
27,30,0,140000,56,1,1,2,2,1,1,1,23,1,26,
102,102,0,0,74,0,0,4,2,1,2,1,16,0,26,
102,107,0,33500,53,0,1,4,2,1,2,1,16,1,26,
72,73,0,0,70,0,8,1,1,1,2,1,16,0,26,
9,9,0,0,88,1,1,4,1,1,2,1,16,0,26,
9,14,0,0,87,1,0,2,2,1,2,1,16,0,26,
216,216,0,14000,53,0,1,2,1,1,2,2,17,0,26,
35,35,3,0,37,0,1,3,2,1,3,1,17,0,26,
35,41,3,550,17,0,1,1,2,1,3,1,14,0,26,
35,66,3,-10001,10,0,0,2,2,1,3,1,7,0,26,
35,66,3,-10001,9,0,0,2,2,1,3,1,6,0,26,
150,150,2,50000,42,1,1,3,1,1,1,1,20,1,26,
150,139,2,70000,42,1,3,1,2,1,1,1,22,1,26,
150,134,2,-10001,14,1,0,3,1,1,1,1,11,0,26,
150,130,2,-10001,13,1,0,2,2,1,1,1,9,0,26,
76,75,0,0,73,0,0,1,2,1,1,1,24,0,26,
40,40,2,42000,40,1,3,2,2,1,2,1,22,1,26,
40,68,2,40000,42,1,4,4,1,1,2,1,21,1,26,
40,42,2,-10001,11,1,0,1,2,1,2,1,8,0,26,
40,40,2,-10001,9,1,0,3,2,1,2,1,6,0,26,
134,134,1,56000,31,1,1,2,2,1,1,1,21,1,26,
134,171,1,48000,30,1,1,3,1,1,1,1,16,1,26,
134,150,1,-10001,4,1,0,2,1,1,1,1,1,0,26,
674,673,3,32000,38,1,1,1,2,1,3,9,18,1,26,
674,665,3,18000,36,1,1,3,1,1,3,2,18,0,26,
674,321,3,2600,17,1,1,3,1,1,3,2,14,1,26,
674,321,3,-10001,15,1,0,4,1,1,3,2,12,0,26,
674,395,3,-10001,13,1,0,1,1,1,3,9,10,0,26,
57,57,0,12000,76,1,6,3,1,1,2,1,16,1,26,
57,60,0,0,80,1,0,1,2,1,2,1,16,0,26,
92,91,0,40000,53,0,1,1,1,1,3,1,17,1,26,
24,24,0,0,71,1,2,2,2,1,2,1,16,0,26,
24,26,0,0,71,1,0,2,1,1,2,1,17,0,26,
135,135,0,65000,52,0,5,3,1,1,1,1,21,1,26,
22,22,0,90000,52,1,6,2,1,1,2,1,19,1,26,
22,25,0,3000,52,1,1,3,2,1,2,1,17,1,26,
22,29,0,50000,27,1,1,1,1,1,2,1,16,1,26,
122,122,0,0,79,1,0,4,1,1,2,1,16,0,26,
122,191,0,0,78,1,0,1,2,1,2,1,16,0,26,
105,105,0,125000,27,0,1,2,2,1,1,1,21,11,26,
105,128,0,80000,27,0,1,4,2,1,1,1,21,11,26,
98,99,0,41000,25,0,1,1,1,1,3,1,19,1,26,
22,22,0,0,69,1,0,1,1,1,2,1,20,0,26,
22,24,0,0,70,1,0,3,2,1,2,1,20,0,26,
634,633,0,0,65,1,0,3,2,1,2,1,20,0,26,
634,557,0,0,73,1,1,1,1,1,2,1,20,0,26,
159,159,0,0,52,1,0,1,2,1,1,1,15,0,26,
159,150,0,50000,53,1,2,3,1,1,1,1,14,1,26,
351,351,3,12500,31,0,1,4,2,1,1,2,21,1,26,
351,440,3,-10001,9,0,0,2,2,1,1,2,6,0,26,
351,228,3,-10001,2,0,0,3,1,1,1,2,0,0,26,
351,228,3,-10001,0,0,0,1,1,1,1,2,0,0,26,
351,432,3,52000,37,0,1,3,1,1,1,2,19,1,26,
43,44,2,62400,34,3,1,1,1,1,1,1,21,1,26,
43,40,2,43000,30,3,1,2,2,1,1,1,21,1,26,
43,43,2,-10001,0,3,0,4,2,1,1,1,0,0,26,
43,37,2,-10001,5,3,0,3,2,1,1,1,1,0,26,
26,26,0,0,75,1,0,1,1,1,2,1,15,0,26,
26,32,0,0,75,1,0,2,2,1,2,1,16,0,26,
71,72,0,0,64,0,0,3,1,1,3,1,17,0,26,
104,105,0,70000,64,1,1,1,1,1,2,1,16,1,26,
104,98,0,0,72,1,0,4,2,1,2,1,16,0,26,
24,24,0,3000,66,1,1,2,1,1,2,1,15,1,26,
24,33,0,0,64,1,0,3,2,1,2,1,16,0,26,
77,77,3,0,29,0,0,3,2,1,3,1,14,0,26,
77,114,3,-10001,7,0,0,1,1,1,3,1,4,0,26,
77,114,3,-10001,6,0,0,1,1,1,3,1,3,0,26,
77,101,3,-10001,5,0,0,3,2,1,3,1,1,0,26,
37,37,0,22400,30,3,1,4,2,1,3,1,19,1,26,
37,40,0,54000,33,3,1,2,1,1,3,1,19,1,26,
313,313,3,17000,42,0,6,2,2,1,2,1,21,11,26,
313,284,3,-10001,13,0,0,3,1,1,2,9,10,0,26,
313,372,3,-10001,12,0,0,2,2,1,2,9,9,0,26,
313,284,3,-10001,7,0,0,4,1,1,2,9,3,0,26,
240,239,0,95000,57,1,1,2,1,1,1,1,20,1,26,
240,174,0,14600,53,1,3,3,2,1,1,1,16,11,26,
240,293,0,30000,19,1,1,3,2,1,1,1,16,11,26,
27,27,0,0,64,1,0,1,2,1,1,1,12,0,26,
27,18,0,80000,61,1,7,4,1,1,1,1,17,12,26,
143,144,0,70000,55,0,1,3,1,1,1,1,19,1,26,
56,56,3,60000,38,1,8,1,2,1,2,1,21,0,26,
56,71,3,68000,44,1,6,2,1,1,2,1,21,10,26,
56,68,3,-10001,9,1,0,3,2,1,2,1,6,0,26,
56,68,3,-10001,7,1,0,4,2,1,2,1,3,0,26,
56,64,3,-10001,4,1,0,1,2,1,2,1,2,0,26,
68,68,0,70000,62,0,1,4,2,1,2,1,21,1,26,
123,123,0,0,54,1,0,1,2,1,1,1,16,0,26,
123,102,0,0,71,1,0,1,1,1,1,1,16,0,26,
123,91,0,22000,30,1,1,2,1,1,1,1,19,1,26,
147,147,2,21100,39,0,1,2,2,1,3,1,16,1,26,
147,155,2,28000,20,0,1,4,1,1,3,1,16,1,26,
147,338,2,-10001,15,0,0,2,2,1,3,1,12,0,26,
147,113,2,-10001,10,0,0,3,2,1,3,1,6,0,26,
106,107,0,55000,34,1,1,3,1,1,1,1,16,1,26,
106,145,0,54000,28,1,3,1,2,1,1,1,21,12,26,
299,298,2,0,33,0,1,2,2,1,3,2,20,0,26,
299,239,2,-10001,12,0,0,1,2,1,3,2,10,0,26,
299,371,2,-10001,4,0,0,1,1,1,3,2,1,0,26,
299,265,2,102000,32,0,6,3,1,1,3,2,15,12,26,
126,126,2,60000,40,1,1,3,2,1,1,1,21,1,26,
126,142,2,101000,41,1,1,1,1,1,1,1,21,1,26,
126,118,2,-10001,10,1,0,4,1,1,1,1,7,0,26,
126,147,2,-10001,8,1,0,3,2,1,1,1,4,0,26,
75,75,0,0,69,1,0,3,2,1,2,1,14,0,26,
75,73,0,0,71,1,0,1,1,1,2,1,11,0,26,
19,19,0,3600,65,1,6,4,1,1,1,1,18,0,26,
19,26,0,0,63,1,1,1,2,1,1,1,16,0,26,
78,78,1,30000,54,1,1,1,2,2,2,9,19,1,26,
78,67,1,52000,54,1,7,3,1,2,2,1,16,1,26,
78,42,1,8700,17,1,1,3,1,2,2,9,14,1,26,
87,87,0,60000,62,0,1,2,2,1,1,1,20,1,26,
109,108,0,10000,61,0,2,3,2,1,2,9,20,0,26,
213,213,3,46000,42,1,1,3,2,1,1,1,20,1,26,
213,284,3,37000,42,1,1,3,1,1,1,1,16,1,26,
213,229,3,-10001,15,1,0,4,1,1,1,1,12,0,26,
213,236,3,-10001,14,1,0,1,2,1,1,1,10,0,26,
213,360,3,-10001,11,1,0,4,1,1,1,1,7,0,26,
92,93,0,55000,33,3,1,4,1,1,1,1,21,1,26,
92,104,0,55000,28,3,1,1,2,1,1,1,18,11,26,
22,22,0,115000,46,1,1,1,2,1,1,1,22,1,26,
22,23,0,60000,47,1,3,2,1,1,1,1,21,1,26,
111,111,0,0,69,0,0,4,2,1,1,1,22,0,26,
99,99,0,0,83,0,0,1,2,1,2,1,12,0,26,
99,127,0,48000,54,0,1,3,1,1,2,1,16,1,26,
99,184,0,6000,54,0,1,1,2,1,2,1,16,0,26,
83,84,0,23000,69,0,3,3,2,1,2,1,16,1,26,
146,146,4,74000,37,1,1,3,2,1,1,1,21,11,26,
146,158,4,80000,39,1,1,4,1,1,1,1,21,11,26,
146,151,4,-10001,10,1,0,3,2,1,1,1,6,0,26,
146,150,4,-10001,8,1,0,4,2,1,1,1,5,0,26,
146,144,4,-10001,6,1,0,3,1,1,1,1,3,0,26,
146,127,4,-10001,4,1,0,4,2,1,1,1,2,0,26,
115,115,0,20600,75,0,2,1,2,1,2,1,19,0,26,
173,173,0,20000,21,0,1,4,2,1,3,1,20,0,26,
173,169,0,12000,22,0,1,1,2,1,3,1,16,10,26,
173,170,0,1200,22,0,1,3,2,1,3,1,19,0,26,
173,167,0,4000,21,0,1,1,2,1,3,1,16,10,26,
173,170,0,10000,21,0,1,3,2,1,3,1,19,11,26,
49,49,0,0,77,1,0,2,1,1,2,1,16,0,26,
49,33,0,20000,76,1,6,3,2,1,2,1,20,11,26,
229,228,0,52000,46,0,1,2,2,1,2,2,19,1,26,
54,53,0,148000,58,1,1,1,1,1,1,1,22,1,26,
54,48,0,35000,59,1,1,4,2,1,1,1,20,1,26,
79,79,0,0,70,1,0,2,2,1,2,1,18,0,26,
79,82,0,44000,70,1,1,3,1,1,2,1,21,1,26,
132,132,0,0,75,0,1,2,2,1,1,1,16,0,26,
107,107,1,98000,52,0,1,4,2,1,1,1,19,1,26,
107,66,1,2500,16,0,1,1,1,1,1,1,13,0,26,
107,117,1,0,78,0,6,4,1,1,1,1,20,0,26,
84,84,0,0,75,1,0,1,1,1,2,1,21,0,26,
84,65,0,0,72,1,0,1,2,1,2,1,16,0,26,
234,235,0,22300,27,0,1,4,1,2,2,8,16,1,26,
354,354,2,0,34,1,0,4,2,1,1,1,16,0,26,
354,367,2,33700,40,1,6,1,1,1,1,1,16,0,26,
354,321,2,-10001,6,1,0,2,2,1,1,1,4,0,26,
354,374,2,-10001,1,1,0,3,1,1,1,1,0,0,26,
354,281,2,0,35,1,0,4,2,1,1,1,16,0,26,
354,277,2,0,71,1,0,2,2,1,1,1,16,0,26,
354,229,2,0,69,1,1,1,1,1,1,1,19,0,26,
354,252,2,150000,42,1,1,4,1,1,1,1,21,1,26,
354,509,2,-10001,8,1,0,3,1,1,1,1,6,0,26,
354,506,2,-10001,7,1,0,4,1,1,1,1,3,0,26,
21,21,0,0,86,1,0,3,1,1,2,1,22,0,26,
21,25,0,0,86,1,0,2,2,1,2,1,22,0,26,
21,26,0,147000,55,1,1,3,1,1,2,1,16,1,26,
112,112,0,0,70,0,0,4,2,1,3,1,22,0,26,
64,63,0,56000,62,1,3,1,2,1,1,1,20,1,26,
64,64,0,14000,56,1,6,2,1,1,1,1,17,1,26,
98,99,0,33000,71,1,1,4,1,1,2,1,20,0,26,
98,91,0,5400,71,1,6,2,2,1,2,1,16,1,26,
69,69,0,46000,62,1,5,2,1,1,2,1,19,0,26,
69,68,0,0,57,1,1,4,2,1,2,1,22,0,26,
26,27,0,77000,66,1,2,3,2,1,1,1,21,1,26,
26,29,0,0,63,1,0,2,1,1,1,1,19,0,26,
136,136,0,46500,27,0,2,1,2,1,3,1,24,11,26,
34,34,0,0,81,0,1,1,1,1,1,1,16,0,26,
69,69,0,0,69,0,0,3,2,1,2,1,22,0,26,
56,56,0,0,68,1,2,3,2,1,1,2,20,0,26,
56,98,0,0,79,1,0,3,1,1,1,2,19,0,26,
48,48,1,180000,49,1,1,4,1,1,1,1,19,1,26,
48,51,1,50000,46,1,1,3,2,1,1,1,19,11,26,
48,65,1,-10001,14,1,0,1,1,1,1,1,10,0,26,
48,48,1,6000,18,1,1,4,1,1,1,1,14,1,26,
122,123,1,40000,51,0,1,1,2,1,1,1,19,11,26,
122,338,1,4000,19,0,1,3,2,1,1,9,19,1,26,
122,151,1,60,16,0,1,3,2,1,1,9,14,1,26,
178,179,0,101000,28,0,1,2,2,1,3,2,22,11,26,
44,44,3,40000,46,1,4,1,2,1,1,1,22,1,26,
44,36,3,108000,48,1,4,1,1,1,1,1,23,1,26,
44,33,3,-10001,14,1,0,4,1,1,1,1,10,0,26,
44,43,3,-10001,11,1,0,3,2,1,1,1,8,0,26,
44,33,3,-10001,9,1,0,2,1,1,1,1,6,0,26,
62,62,0,26800,60,1,1,3,1,1,1,1,16,1,26,
62,70,0,0,57,1,0,3,2,1,1,1,16,0,26,
23,23,0,84000,61,1,1,2,1,1,1,1,18,1,26,
23,42,0,12000,49,1,2,2,2,1,1,1,20,1,26,
84,84,0,82000,67,0,4,2,2,1,2,1,22,1,26,
124,124,0,0,69,1,0,3,2,1,2,1,22,0,26,
124,136,0,0,79,1,0,2,1,1,2,1,16,0,26,
124,145,0,0,37,1,0,2,1,1,2,1,16,0,26,
147,147,0,0,85,0,0,4,1,1,2,1,17,0,26,
39,39,2,22000,46,1,1,2,2,1,1,1,19,1,26,
39,40,2,50000,47,1,1,4,1,1,1,1,21,1,26,
39,35,2,-10001,14,1,0,1,2,1,1,1,10,0,26,
39,36,2,-10001,12,1,0,3,2,1,1,1,9,0,26,
102,102,0,40000,50,1,3,1,2,1,1,1,20,1,26,
102,99,0,68000,52,1,1,2,1,1,1,1,20,1,26,
102,73,0,22000,24,1,1,2,1,1,1,1,16,1,26,
102,91,0,8000,21,1,1,1,2,1,1,1,21,0,26,
110,110,0,50000,59,3,1,2,1,1,3,1,19,1,26,
110,72,0,0,60,3,1,2,2,1,3,1,16,0,26,
31,31,0,0,68,0,3,4,2,1,1,1,24,0,26,
111,112,0,76000,51,0,1,1,2,1,1,1,20,1,26,
50,49,0,7000,81,0,6,3,1,1,3,2,16,1,26,
16,16,1,75000,47,0,2,2,2,2,1,1,21,1,26,
16,24,1,-10001,11,0,0,4,1,2,1,1,8,0,26,
116,116,0,14000,51,1,1,2,2,1,1,9,18,1,26,
116,102,0,35000,60,1,1,4,1,1,1,1,20,1,26,
59,59,2,42000,44,3,1,4,1,1,3,1,16,1,26,
59,83,2,30000,28,3,2,4,2,1,3,1,13,1,26,
59,130,2,-10001,15,3,0,2,1,1,3,1,12,0,26,
59,48,2,-10001,0,3,0,2,1,1,3,1,0,0,26,
170,169,0,10000,57,0,1,3,2,1,1,2,19,0,26,
84,84,0,116000,39,2,1,1,1,1,1,1,1,11,26,
84,66,0,32000,38,2,2,4,1,1,1,8,21,10,26,
29,29,2,45000,39,1,3,3,2,1,1,1,22,1,26,
29,26,2,45000,56,1,1,2,1,1,1,1,16,1,26,
29,30,2,-10001,4,1,0,1,2,1,1,1,1,0,26,
29,49,2,3000,19,1,1,1,2,1,1,1,16,0,26,
29,20,2,3000,17,1,1,3,1,1,1,1,14,1,26,
79,80,1,0,60,1,2,2,2,1,1,9,22,0,26,
79,63,1,4000,72,1,6,2,1,1,1,1,19,2,26,
79,102,1,0,16,1,0,4,1,1,1,9,14,0,26,
112,112,0,20000,19,0,2,1,1,1,3,1,14,0,26,
112,332,0,11000,20,0,2,1,1,1,3,1,16,10,26,
19,19,0,0,89,0,0,2,2,1,2,1,19,0,26,
18,18,0,0,71,0,0,1,1,1,1,1,23,0,26,
58,58,0,17100,30,0,1,1,1,1,3,1,21,1,26,
28,29,0,0,75,1,0,3,1,1,2,1,22,0,26,
28,27,0,0,74,1,0,4,2,1,2,1,21,0,26,
47,47,2,145000,58,1,1,1,1,1,1,1,18,1,26,
47,43,2,18000,51,1,3,3,2,1,1,1,18,1,26,
47,83,2,-10001,15,1,0,2,2,1,1,1,11,0,26,
47,61,2,-10001,14,1,0,3,1,1,1,1,12,0,26,
47,40,2,30000,24,1,1,3,1,1,1,1,16,11,26,
29,29,0,64200,36,3,6,3,2,1,4,1,21,1,26,
29,40,0,98000,32,3,1,4,1,1,4,1,21,1,26,
149,150,0,30000,78,1,1,4,1,1,1,1,20,1,26,
149,92,0,0,82,1,0,3,2,1,1,1,20,0,26,
149,128,0,0,63,1,0,2,1,1,1,1,16,0,26,
48,48,2,38000,32,1,2,1,2,1,1,1,19,1,26,
48,65,2,8400,33,1,1,1,1,1,1,1,16,1,26,
48,68,2,-10001,8,1,0,3,1,1,1,1,4,0,26,
48,65,2,-10001,3,1,0,4,1,1,1,1,1,0,26,
369,369,2,0,24,3,1,2,2,1,3,1,15,0,26,
369,241,2,24000,22,3,1,2,1,1,3,1,13,1,26,
369,311,2,-10001,3,3,0,2,2,1,3,1,1,0,26,
369,301,2,-10001,0,3,0,4,1,1,3,1,0,0,26,
332,333,1,48000,45,1,1,3,2,1,1,9,21,1,26,
332,376,1,45000,47,1,3,1,1,1,1,2,16,1,26,
332,556,1,0,17,1,9,4,1,1,1,2,14,0,26,
156,155,0,30000,50,0,2,2,1,1,1,1,20,1,26,
84,85,0,27900,66,1,6,4,1,1,2,1,18,0,26,
84,81,0,5000,69,1,8,3,2,1,2,1,19,0,26,
28,28,0,0,77,1,0,2,1,1,1,1,16,0,26,
28,25,0,0,78,1,0,1,2,1,1,1,16,0,26,
211,211,0,80000,58,1,1,2,1,1,1,1,19,1,26,
211,137,0,0,57,1,0,4,2,1,1,1,16,0,26,
110,110,3,20000,50,1,3,4,2,1,1,1,19,1,26,
110,99,3,30000,42,1,6,1,1,1,1,1,16,1,26,
110,74,3,8000,18,1,1,4,2,1,1,1,16,1,26,
110,96,3,1000,16,1,1,1,1,1,1,1,13,0,26,
110,118,3,-10001,15,1,0,1,2,1,1,1,12,0,26,
110,120,3,-10001,12,1,0,4,1,1,1,1,9,0,26,
118,119,0,0,52,0,0,1,1,1,3,1,19,0,26,
118,114,0,21200,23,0,1,3,1,1,3,1,16,1,26,
28,28,0,0,71,0,3,2,2,1,1,1,17,0,26,
69,68,0,0,64,0,0,3,2,1,2,1,16,0,26,
120,120,1,80000,42,0,2,2,1,3,2,1,21,1,26,
120,128,1,0,16,0,0,1,1,3,2,1,12,0,26,
199,199,0,0,77,0,0,4,2,1,2,2,16,0,26,
86,86,0,0,69,0,4,4,2,1,2,1,21,0,26,
19,20,0,0,78,1,0,4,1,1,2,1,16,0,26,
19,21,0,0,69,1,0,3,2,1,2,1,17,0,26,
93,93,0,0,76,1,0,2,1,1,2,1,16,0,26,
93,95,0,0,71,1,0,2,2,1,2,1,16,0,26,
67,67,0,69000,64,1,2,2,1,1,2,1,16,1,26,
67,65,0,6600,64,1,2,1,2,1,2,1,19,1,26,
78,78,0,200000,57,1,7,3,1,1,1,1,21,1,26,
78,85,0,130000,50,1,1,3,2,1,1,6,21,1,26,
78,96,0,0,18,1,0,1,2,1,1,6,16,0,26,
80,80,0,0,74,1,0,2,1,1,2,1,18,0,26,
80,66,0,0,66,1,0,3,2,1,2,9,17,0,26,
79,79,1,489000,32,1,2,1,2,1,1,1,21,1,26,
79,83,1,0,33,1,4,3,1,1,1,1,22,0,26,
79,103,1,-10001,2,1,0,4,2,1,1,1,0,0,26,
67,67,0,42200,32,0,1,1,2,1,3,1,19,1,26,
92,91,0,6000,77,1,1,4,1,1,2,1,21,1,26,
92,135,0,0,70,1,0,2,2,1,2,1,19,0,26,
92,92,0,0,38,1,0,2,2,1,2,1,17,0,26,
43,43,0,0,78,0,0,1,1,1,2,1,16,0,26,
95,95,2,349000,30,1,6,1,1,2,3,9,21,1,26,
95,81,2,0,30,1,0,1,2,2,3,9,20,0,26,
95,94,2,-10001,5,1,0,2,2,2,3,1,2,0,26,
95,68,2,-10001,4,1,0,1,2,2,3,1,1,0,26,
69,68,0,50000,27,3,1,3,2,1,1,1,19,1,26,
69,50,0,40000,26,3,1,2,1,1,1,1,19,1,26,
97,97,0,40000,37,1,1,4,2,1,1,1,18,1,26,
97,57,0,42000,43,1,1,1,1,1,1,1,20,1,26,
288,288,1,52000,34,0,4,4,1,1,1,1,20,1,26,
288,135,1,-10001,5,0,0,4,1,1,1,9,2,0,26,
253,253,3,17300,35,1,1,4,1,1,1,2,18,1,26,
253,345,3,3600,34,1,7,3,2,1,1,2,20,0,26,
253,346,3,-10001,15,1,0,4,1,1,1,2,12,0,26,
253,328,3,-10001,9,1,0,3,1,1,1,2,7,0,26,
253,328,3,-10001,8,1,0,3,1,1,1,2,6,0,26,
54,53,0,0,81,0,0,4,2,1,2,1,24,0,26,
77,76,3,81000,41,1,1,2,1,1,1,1,19,1,26,
77,58,3,0,43,1,0,3,2,1,1,1,19,0,26,
77,92,3,34200,20,1,1,1,1,1,1,1,16,1,26,
77,52,3,0,16,1,0,1,1,1,1,1,13,0,26,
77,52,3,-10001,15,1,0,4,1,1,1,1,12,0,26,
77,53,3,-10001,7,1,0,3,2,1,1,1,4,0,26,
218,218,0,0,86,0,0,2,2,1,3,2,19,0,26,
43,42,1,60000,49,0,1,3,1,1,1,1,16,1,26,
43,54,1,0,16,0,0,4,2,1,1,1,14,0,26,
32,32,0,60000,57,0,2,4,2,1,2,1,22,1,26,
77,77,0,0,75,0,0,2,1,1,2,1,19,0,26,
14,15,4,74000,31,3,1,2,2,1,1,9,18,1,26,
14,36,4,8000,28,3,1,4,1,1,1,2,18,1,26,
14,12,4,-10001,14,3,0,1,1,1,1,1,10,0,26,
14,12,4,-10001,12,3,0,2,1,1,1,1,9,0,26,
14,11,4,-10001,8,3,0,2,1,1,1,1,5,0,26,
14,19,4,-10001,5,3,0,2,2,1,1,1,2,0,26,
114,114,0,0,63,0,0,1,2,1,2,1,16,0,26,
60,60,0,62000,52,1,3,2,2,1,2,1,21,1,26,
60,58,0,120000,53,1,1,4,1,1,2,1,21,1,26,
136,137,0,0,72,0,0,2,2,1,1,1,18,0,26,
66,66,0,0,71,1,0,2,1,3,1,1,21,0,26,
66,69,0,0,65,1,1,1,2,3,1,1,21,0,26,
64,64,0,18000,44,1,1,2,2,1,1,1,21,1,26,
64,65,0,70000,46,1,6,2,1,1,1,1,22,1,26,
64,65,0,0,22,1,1,3,1,1,1,1,19,0,26,
64,65,0,9000,20,1,1,3,1,1,1,1,19,0,26,
99,99,0,25000,77,0,1,4,2,1,2,1,21,11,26,
139,139,1,75000,48,1,2,3,1,1,1,1,24,1,26,
139,110,1,20000,51,1,2,4,2,1,1,1,21,1,26,
139,169,1,-10001,12,1,0,1,2,1,1,1,8,0,26,
20,20,0,0,63,1,0,2,1,1,1,1,18,0,26,
20,23,0,30000,63,1,2,2,2,1,1,1,18,1,26,
20,27,0,70000,39,1,6,2,1,1,1,1,16,0,26,
