PWGTP,PERNP,AGEP,COW,QTRBIR,SEX,RAC1P,SCHL,JWTRNS
42,2000,49,6,1,1,1,18,11
48,11000,19,1,2,2,9,16,0
222,68000,53,3,1,2,1,21,1
265,43000,27,3,1,2,1,21,1
121,20000,23,6,4,2,1,18,1
81,0,27,0,3,1,1,19,0
52,50000,59,1,1,1,1,19,1
93,250000,65,2,3,1,9,23,1
87,0,86,0,2,2,1,16,0
108,0,33,1,4,1,1,16,0
111,26000,53,1,2,1,1,20,1
139,0,17,0,3,1,1,16,0
173,8700,51,1,3,2,1,21,0
23,120000,36,1,1,1,1,19,1
28,95000,39,1,2,2,1,24,1
24,-10001,5,0,3,1,1,2,0
39,-10001,1,0,3,2,1,0,0
76,60000,29,4,2,2,1,21,11
84,58000,30,3,2,1,1,20,1
82,-10001,0,0,1,1,1,0,0
57,0,56,5,3,1,1,16,0
50,40000,57,1,3,2,1,18,1
150,58000,28,2,4,1,1,22,11
136,55000,28,2,2,2,1,22,1
177,-10001,0,0,3,2,1,0,0
104,349000,62,6,2,2,1,16,1
112,0,80,1,3,1,1,22,0
82,110000,37,1,1,1,1,22,11
116,0,35,1,4,2,1,22,0
94,-10001,1,0,3,2,1,0,0
55,0,75,0,1,2,2,18,0
70,87000,28,4,2,1,1,22,1
105,58400,27,6,2,2,1,21,11
99,140000,46,1,1,1,9,22,11
78,28700,52,1,4,1,1,21,11
66,0,66,2,2,2,1,21,0
73,0,67,1,1,1,1,14,0
23,62000,37,3,1,1,1,22,1
17,55000,37,3,4,2,1,21,1
12,-10001,10,0,3,1,1,7,0
8,-10001,8,0,3,2,1,5,0
12,-10001,8,0,3,1,1,5,0
12,-10001,11,0,4,1,1,8,0
36,33400,54,1,1,2,1,13,1
31,32400,39,1,2,1,9,17,1
79,220000,61,1,1,1,1,21,11
81,0,50,1,4,2,1,19,0
76,-10001,15,0,1,1,1,12,0
86,73000,53,3,1,2,1,21,1
89,37600,57,1,3,1,1,16,1
74,13800,30,1,1,1,1,16,1
97,-10001,11,0,2,1,1,8,0
91,-10001,10,0,1,2,1,6,0
111,-10001,4,0,2,1,1,1,0
89,0,32,1,4,2,1,18,0
18,72000,57,3,1,2,1,22,1
20,2800,19,1,3,1,1,19,1
140,14800,33,3,2,2,1,18,1
167,0,34,1,4,1,9,14,0
167,-10001,11,0,4,2,9,8,0
167,-10001,8,0,4,2,9,4,0
118,770,60,1,4,1,1,16,0
124,0,48,0,2,2,1,16,0
393,21000,52,1,4,2,9,19,0
350,9200,30,7,3,1,9,16,11
271,0,75,0,3,2,1,19,0
323,-10001,10,0,2,2,9,6,0
88,0,69,1,1,2,1,16,0
134,50000,50,3,3,1,1,20,1
142,35000,47,1,2,2,1,19,1
196,12000,18,1,1,1,1,16,1
219,0,59,0,1,2,1,20,0
225,0,70,0,3,1,1,17,0
26,50000,34,1,3,1,1,16,1
83,20000,21,1,3,2,9,18,10
104,0,74,0,1,1,1,17,0
65,0,70,0,2,2,9,14,0
144,53000,46,1,2,2,1,19,1
100,0,95,0,1,2,1,20,0
112,0,47,0,1,1,1,16,0
44,0,78,0,1,2,1,16,0
47,11100,54,1,1,2,1,20,1
29,57000,57,1,2,1,1,16,1
30,23000,59,1,3,2,1,20,1
35,7200,22,1,2,1,1,15,0
97,85000,33,1,2,1,1,24,1
31,0,70,0,4,1,1,21,0
33,0,71,0,4,2,1,21,0
76,57000,27,1,3,1,1,21,1
90,0,76,0,1,2,1,16,0
100,0,79,0,3,1,1,12,0
113,0,59,0,4,2,1,17,0
173,57000,73,1,3,1,1,20,10
90,0,56,1,1,2,1,18,0
172,75000,62,1,4,1,2,16,11
207,0,60,0,3,2,2,17,0
461,85000,38,1,1,2,2,16,1
352,0,37,0,1,1,2,16,0
382,-10001,3,0,3,2,2,1,0
119,0,69,1,3,2,1,16,0
126,0,66,1,1,1,1,16,0
189,-10001,14,0,4,2,1,11,0
77,0,69,0,4,2,1,20,0
73,0,67,0,4,1,1,21,0
96,0,57,0,2,2,1,20,0
76,0,79,0,3,1,1,20,0
62,0,75,0,4,2,1,16,0
109,31000,42,2,4,1,1,22,1
94,25000,25,1,4,2,1,20,1
61,-10001,6,0,1,1,1,1,0
80,-10001,4,0,1,1,1,1,0
33,0,53,1,1,2,1,16,0
30,10000,56,1,4,1,1,16,0
17,32000,46,3,1,2,1,19,1
16,98000,59,1,4,1,1,19,1
11,-10001,15,0,1,2,1,12,0
18,-10001,12,0,3,2,1,8,0
41,0,68,0,4,1,1,20,0
403,87000,48,1,3,2,2,19,1
477,0,19,9,4,2,2,16,0
263,0,43,2,3,2,2,21,0
225,-10001,10,0,1,2,2,7,0
188,0,32,1,3,2,2,16,0
167,-10001,10,0,4,2,2,6,0
144,-10001,8,0,2,1,2,5,0
168,-10001,8,0,1,2,2,5,0
111,24000,51,3,3,2,1,21,1
29,62000,50,3,4,1,9,21,1
26,0,78,0,2,1,1,22,0
22,0,78,0,3,2,1,22,0
74,0,83,0,1,1,1,16,0
79,15000,50,1,3,1,1,18,0
154,42000,23,1,4,2,1,16,1
92,3000,26,1,1,2,1,21,0
429,0,65,2,4,2,1,18,0
335,0,91,0,1,2,1,16,0
124,48000,48,3,1,2,9,22,10
1,9000,22,1,3,2,9,18,1
1,0,84,0,1,2,1,16,0
127,19000,48,1,4,2,1,20,1
182,55000,50,1,3,1,9,18,0
156,7500,25,1,1,2,9,21,11
149,0,24,1,3,1,9,18,0
36,0,51,0,3,2,1,16,0
43,33400,54,1,3,1,1,16,1
29,0,53,2,2,2,1,16,0
32,24000,57,6,3,1,1,21,11
27,26300,21,1,2,2,1,16,1
19,489000,63,1,2,1,1,19,1
16,0,60,0,1,2,1,21,0
47,36300,63,1,3,1,1,16,1
54,13000,55,1,4,2,9,18,1
191,60000,41,1,1,2,1,21,11
86,35500,69,1,4,2,1,16,1
90,53000,58,1,3,1,1,16,1
96,39100,57,1,4,2,1,16,1
186,225000,69,7,2,1,1,22,1
236,0,95,0,4,2,1,18,0
92,57000,48,7,3,2,1,20,11
60,76000,52,1,2,1,1,16,1
59,40,18,1,1,2,1,15,0
18,0,77,0,4,1,1,16,0
18,0,78,0,1,2,1,18,0
113,0,61,6,1,1,9,19,0
22,25000,69,1,1,1,1,16,1
28,0,69,0,1,2,1,18,0
35,0,61,0,1,1,1,20,0
42,0,68,0,3,2,1,16,0
41,67000,45,2,4,2,1,16,0
29,42000,45,2,2,1,1,16,1
77,0,86,0,3,2,1,16,0
93,0,60,1,1,1,1,16,0
26,0,66,5,1,1,1,18,0
22,0,66,1,4,2,1,16,0
90,20000,52,2,3,2,1,20,11
100,90000,56,4,1,1,1,21,1
38,8000,69,1,4,1,9,23,1
74,0,68,0,3,2,1,22,0
22,33500,59,1,1,1,1,18,0
253,50000,37,1,3,1,1,19,1
242,17000,38,3,2,2,1,1,0
212,-10001,11,0,3,2,1,8,0
296,-10001,7,0,4,1,1,5,0
78,9000,64,1,3,1,1,22,0
88,0,61,3,4,2,1,22,0
88,52000,59,1,4,2,1,20,1
137,0,53,0,1,2,1,14,0
141,57000,49,7,4,1,1,16,1
167,-10001,11,0,1,2,1,7,0
109,0,87,0,3,2,1,16,0
68,80000,40,2,2,2,1,24,1
27,4000,71,1,3,1,1,19,0
25,2800,71,1,1,2,1,16,0
121,60000,47,1,2,1,6,19,1
66,40000,43,2,1,2,6,21,11
90,20000,20,1,2,1,6,19,0
77,-10001,15,0,2,2,6,12,0
68,-10001,11,0,4,1,6,8,0
93,0,62,1,2,1,9,19,0
83,0,63,1,4,2,1,17,0
209,19000,57,2,4,2,2,18,0
498,8900,24,1,4,2,2,16,0
94,60000,43,1,1,1,2,19,1
82,37500,40,1,1,2,1,18,1
163,0,21,0,2,2,9,16,0
106,21600,19,1,3,2,9,16,1
121,-10001,15,0,3,2,9,13,0
149,-10001,10,0,1,1,9,7,0
137,49000,37,1,3,1,1,16,1
196,7000,50,1,3,2,9,16,1
24,81000,38,1,3,1,1,21,11
24,72000,36,1,2,2,1,20,1
20,-10001,12,0,2,1,1,9,0
22,-10001,8,0,4,1,1,5,0
22,-10001,6,0,2,1,1,3,0
26,-10001,1,0,4,2,1,0,0
107,0,37,0,2,2,1,20,0
122,85000,44,7,4,1,1,17,12
98,-10001,8,0,4,1,1,4,0
99,-10001,5,0,1,1,1,2,0
21,0,95,0,3,2,1,16,0
103,100000,42,1,2,1,1,21,1
23,33000,69,2,1,2,1,16,1
66,21000,62,1,2,1,1,16,0
54,0,62,0,4,2,1,16,0
73,108000,39,1,4,2,1,21,1
64,82000,50,1,3,1,1,18,1
77,-10001,12,0,1,1,1,10,0
69,0,66,0,2,2,1,18,0
22,5000,33,2,4,2,1,21,1
168,0,75,0,3,1,1,16,0
145,0,75,0,3,2,1,16,0
95,44000,40,1,1,2,1,19,1
114,-10001,15,0,1,1,1,12,0
86,-10001,13,0,2,2,1,9,0
86,-10001,10,0,1,2,1,7,0
61,0,57,1,2,1,1,16,0
23,0,67,0,4,1,1,16,0
321,37000,23,1,4,1,1,16,1
217,19900,22,1,2,2,1,16,1
99,6800,44,1,3,1,1,21,9
84,45700,43,4,2,2,1,22,1
25,0,69,0,2,1,1,20,0
28,0,69,0,2,2,1,20,0
57,65000,44,3,4,2,9,21,0
160,60000,42,7,1,1,1,18,1
53,-10001,12,0,2,1,9,9,0
53,-10001,10,0,1,1,9,7,0
21,0,95,0,4,2,1,16,0
28,0,73,0,2,1,1,20,0
44,0,64,0,3,1,9,13,0
63,28100,37,1,4,1,9,16,1
65,38000,56,7,3,1,1,21,1
53,0,32,4,2,2,1,21,0
41,40000,35,1,1,1,1,16,0
33,-10001,8,0,4,1,1,4,0
35,-10001,3,0,1,2,1,1,0
31,-10001,13,0,2,1,1,10,0
66,0,72,0,3,2,1,22,0
144,0,42,1,2,2,1,21,0
154,52000,41,6,4,1,1,21,1
154,-10001,13,0,1,1,1,10,0
153,-10001,5,0,2,1,1,1,0
48,0,86,0,2,1,1,20,0
47,0,85,0,1,2,1,22,0
434,45000,61,1,4,1,1,16,1
161,0,65,0,3,1,2,18,0
13,1500,81,2,1,2,1,19,0
58,82000,39,1,2,1,9,19,1
48,200000,37,1,2,2,9,24,1
64,-10001,9,0,2,1,9,6,0
50,-10001,7,0,2,2,9,4,0
50,-10001,5,0,3,2,9,3,0
31,0,76,0,2,2,1,22,0
101,194000,36,2,4,2,1,24,1
123,50000,34,1,4,1,1,21,11
188,400,34,1,2,2,9,21,11
164,-10001,4,0,1,1,9,2,0
38,28000,57,1,2,1,1,16,1
35,0,55,0,3,2,1,18,0
51,0,69,2,3,1,2,15,0
39,0,68,1,3,2,2,16,0
135,50000,20,1,3,1,2,1,0
107,32000,59,7,2,2,1,16,1
85,0,70,0,1,1,1,16,0
18,0,69,5,2,2,1,18,0
30,0,75,0,2,1,1,16,0
33,0,74,6,1,2,1,21,0
130,4000,28,1,4,2,1,19,1
96,-10001,4,0,1,2,1,1,0
97,-10001,0,0,2,2,1,0,0
88,0,69,2,1,2,1,21,0
98,16600,31,6,4,2,1,19,1
80,30000,37,1,2,1,1,17,1
67,-10001,12,0,4,2,1,9,0
59,-10001,9,0,3,1,1,6,0
78,0,64,1,4,2,1,19,0
271,0,20,0,2,1,1,16,0
247,80000,55,1,3,2,1,21,1
237,125000,54,1,3,1,1,20,11
247,48000,24,1,4,2,1,20,1
76,130000,44,1,4,1,1,20,11
48,0,42,0,3,2,1,16,0
30,7500,19,1,3,1,1,16,11
48,0,17,0,3,2,1,14,0
65,-10001,15,0,1,1,1,10,0
40,-10001,14,0,4,1,1,11,0
40,-10001,12,0,4,1,1,9,0
57,-10001,12,0,4,2,1,9,0
40,-10001,9,0,3,1,1,6,0
80,150000,55,1,1,2,1,22,11
81,150000,60,1,1,1,1,24,1
60,2000,17,1,1,1,1,14,0
57,0,69,0,2,1,1,18,0
63,15000,69,1,2,2,1,23,0
13,0,86,0,3,1,1,18,0
15,0,81,0,3,2,1,19,0
48,7100,50,3,1,2,1,18,1
39,18000,66,2,3,1,1,20,1
32,5000,18,1,3,2,1,16,1
43,2000,18,1,3,1,1,13,1
70,19000,49,1,1,2,1,16,1
100,40000,27,3,2,1,1,22,1
60,-10001,9,0,4,1,1,6,0
67,24000,28,1,3,2,1,16,1
85,90000,57,5,1,2,2,18,1
196,27000,27,1,2,1,2,16,1
49,82000,32,1,2,1,1,21,1
29,0,75,0,1,2,1,16,0
24,0,80,0,3,2,1,21,0
89,12000,43,1,1,1,1,12,1
42,40000,23,2,4,1,1,20,1
56,10000,23,7,4,2,1,20,11
154,170000,37,1,4,1,1,22,1
144,489000,39,1,4,2,1,24,1
138,-10001,8,0,1,1,1,4,0
139,-10001,5,0,2,1,1,2,0
77,0,63,1,3,1,1,16,0
120,40000,72,1,4,2,1,16,10
96,0,46,0,2,2,1,14,0
282,9000,26,1,3,2,1,21,1
453,40000,28,1,2,1,9,18,1
65,0,73,0,3,1,1,19,0
71,0,73,0,1,2,1,19,0
85,135000,61,1,4,1,6,24,1
108,114000,53,1,4,2,6,22,1
52,48000,63,1,3,1,1,16,1
42,0,65,0,4,2,1,17,0
21,110000,59,4,4,2,1,22,1
18,0,16,0,4,1,1,12,0
50,0,61,0,2,2,1,19,0
49,0,74,0,3,1,1,22,0
89,0,62,0,3,1,1,20,0
69,0,67,1,3,2,1,19,0
68,0,68,2,4,1,1,19,0
45,55000,56,1,2,2,1,19,1
60,85000,64,1,4,1,1,16,1
124,98000,44,1,4,1,9,16,1
139,3100,45,1,2,2,8,16,0
61,0,18,0,1,2,8,14,0
88,-10001,15,0,3,1,8,12,0
146,-10001,11,0,4,1,8,10,0
146,-10001,7,0,4,1,8,5,0
266,25000,48,1,1,1,2,16,1
91,9000,40,1,1,1,1,20,1
82,40000,41,3,2,2,1,22,1
56,0,20,0,1,1,1,19,0
76,-10001,13,0,1,2,1,10,0
78,-10001,6,0,3,2,1,3,0
40,80000,50,1,1,2,1,21,1
39,85000,51,1,1,1,1,16,1
138,2000,65,1,4,2,9,20,0
71,35200,52,1,4,2,1,21,1
77,166000,53,2,4,1,1,21,1
110,1500,24,1,2,2,1,19,0
110,5700,20,1,2,2,1,19,1
188,0,31,1,4,2,1,20,0
205,84000,34,1,4,1,1,16,1
178,-10001,3,0,4,2,1,1,0
367,35000,22,2,1,1,1,19,1
337,37000,24,2,3,1,1,16,1
74,16000,52,7,1,1,1,18,1
57,1500,50,1,4,2,1,18,0
40,21000,27,2,2,1,1,21,1
116,0,19,0,2,2,1,16,0
45,-10001,15,0,2,1,1,11,0
42,-10001,11,0,2,1,1,8,0
46,100000,47,6,1,1,1,19,1
69,40000,48,1,2,2,1,19,1
53,40000,22,1,3,2,1,20,1
8,32000,58,2,1,2,9,14,1
22,58000,63,1,2,1,1,16,1
84,0,83,0,3,2,1,16,0
25,32000,42,5,4,2,3,19,1
45,0,16,0,2,2,3,13,0
44,-10001,12,0,3,1,3,8,0
13,0,67,0,2,2,1,16,0
28,21000,37,1,3,2,1,20,1
28,0,46,1,2,1,1,20,0
27,1000,16,1,3,2,1,12,1
21,-10001,14,0,3,1,1,11,0
157,0,77,2,3,2,1,16,0
83,0,54,1,2,2,1,16,0
82,38000,59,1,4,1,1,17,1
300,23500,37,7,4,1,2,19,11
406,13000,33,1,4,2,2,19,0
425,-10001,3,0,1,2,2,1,0
291,-10001,2,0,4,1,2,0,0
216,-10001,15,0,4,2,2,11,0
276,-10001,8,0,3,2,2,5,0
90,0,72,1,2,2,1,16,0
102,0,71,0,2,1,1,19,0
99,0,70,0,3,2,1,20,0
14,4600,66,6,4,1,1,16,0
30,0,81,0,4,1,1,22,0
27,0,75,0,2,2,1,16,0
20,0,75,0,3,2,1,19,0
73,65000,57,3,2,2,1,22,1
80,35000,56,6,3,1,1,19,0
115,14000,21,3,2,1,1,19,1
108,0,72,0,1,2,1,18,0
76,77000,57,1,3,1,1,16,1
94,0,72,0,4,2,1,16,0
53,22000,64,2,1,2,1,18,1
47,5000,45,1,1,1,1,16,0
122,0,82,0,2,2,2,16,0
36,2000,77,6,4,1,1,23,11
124,23000,32,1,4,2,2,22,11
84,50000,35,4,1,1,2,20,1
166,-10001,1,0,4,2,2,0,0
16,0,82,1,3,1,1,16,0
11,0,79,0,3,2,1,16,0
81,0,66,0,2,1,1,20,0
58,0,65,0,4,2,1,16,0
74,0,62,1,3,2,1,20,0
83,73000,29,1,3,2,1,21,1
75,0,66,1,3,2,1,19,0
70,0,71,0,4,1,1,19,0
48,0,73,0,4,2,1,19,0
66,0,78,0,1,1,1,21,0
143,0,64,0,1,1,2,16,0
128,0,52,0,4,2,2,17,0
93,50000,20,1,1,1,2,1,0
95,52000,52,1,4,2,1,19,1
147,62000,53,3,1,2,1,22,1
122,51000,56,1,2,1,1,20,1
18,0,68,0,3,2,1,16,0
20,0,69,3,2,1,1,18,0
165,13700,49,2,1,2,1,19,11
188,118000,51,1,1,1,1,21,1
140,12700,20,1,3,2,1,20,1
125,9300,17,1,3,1,1,14,0
32,275000,45,1,1,2,1,23,1
9,0,51,2,2,1,1,19,0
10,0,19,9,1,1,1,16,0
15,0,16,0,1,1,1,13,0
24,-10001,14,0,3,2,1,11,0
37,35000,30,1,1,1,1,19,1
42,28000,32,1,4,2,1,20,1
45,-10001,11,0,1,1,1,8,0
48,-10001,10,0,3,2,1,7,0
33,47400,50,1,2,1,1,18,1
32,50000,27,1,4,2,1,18,1
25,-10001,8,0,3,2,1,5,0
42,-10001,4,0,1,1,1,1,0
35,0,68,0,3,1,1,19,0
31,0,58,0,1,2,1,18,0
44,0,50,1,3,2,1,17,0
30,0,75,0,2,1,1,16,0
30,80000,38,2,3,2,1,19,1
41,120000,47,1,4,1,1,17,1
33,-10001,15,0,1,2,1,12,0
27,-10001,11,0,3,1,1,9,0
29,-10001,5,0,3,1,1,1,0
123,145000,46,5,2,1,1,22,1
116,150000,30,1,3,2,1,21,1
95,-10001,8,0,3,2,1,5,0
122,-10001,9,0,4,1,1,5,0
136,45000,50,2,1,1,1,16,1
122,51500,50,3,1,2,1,21,1
90,0,18,0,1,2,1,14,0
48,60000,40,6,1,1,1,15,1
45,40000,50,6,2,2,1,15,1
103,69000,57,4,3,2,1,21,1
83,50000,51,2,3,2,1,18,1
109,0,78,0,2,1,1,16,0
80,190000,35,2,2,2,1,23,1
95,95000,35,1,1,1,1,19,1
314,95000,53,2,2,1,6,24,1
295,60000,61,1,1,1,1,16,1
60,40000,41,1,4,1,1,16,1
57,18000,44,1,4,2,1,17,1
97,489000,48,1,1,2,1,21,11
68,40000,67,1,4,1,1,16,1
100,0,66,0,1,2,1,18,0
75,68000,34,2,1,1,1,21,1
106,10000,33,6,1,2,1,21,1
79,-10001,5,0,2,1,1,2,0
104,-10001,2,0,2,1,1,0,0
70,0,66,0,1,2,1,21,0
80,37300,67,1,1,1,1,21,10
109,0,62,2,4,2,2,21,0
173,0,78,0,1,1,2,22,0
208,129000,55,1,3,1,9,21,11
200,4000,61,1,4,2,1,21,1
18,0,66,1,1,1,9,16,0
19,0,65,0,4,2,1,16,0
144,0,74,0,3,2,1,21,0
37,140000,65,6,3,1,1,22,1
63,66000,65,5,1,2,1,19,1
88,0,64,1,3,1,1,16,0
69,3000,68,6,4,1,1,21,1
169,60000,48,2,2,2,1,21,1
114,2000,18,1,3,2,1,14,1
119,8000,38,6,1,2,2,21,1
162,76000,40,1,3,1,2,18,1
171,-10001,12,0,2,1,2,9,0
171,-10001,8,0,1,1,2,6,0
206,-10001,3,0,3,1,2,1,0
241,-10001,0,0,1,2,2,0,0
132,0,77,0,2,2,2,18,0
81,100000,51,1,4,2,1,21,11
100,150000,55,1,1,1,1,19,1
90,40000,23,1,3,1,1,19,1
91,60000,21,1,3,1,1,1,1
74,0,79,0,1,1,1,21,0
84,0,75,0,1,2,1,21,0
53,1400,70,2,2,1,1,13,0
55,1400,68,2,1,2,1,20,1
283,119000,48,1,4,2,1,21,11
308,66000,47,1,2,1,1,21,1
228,-10001,10,0,1,1,1,7,0
227,-10001,9,0,2,1,1,6,0
122,70000,30,1,2,2,1,21,11
100,55000,29,1,1,1,1,21,0
127,230000,62,3,1,2,6,23,1
133,250000,64,2,4,1,6,23,1
169,0,33,0,3,2,9,11,0
131,38000,43,6,3,1,9,8,1
159,-10001,6,0,2,1,9,4,0
105,-10001,2,0,2,1,9,0,0
105,-10001,1,0,2,1,9,0,0
207,106000,35,1,1,1,9,21,1
150,0,16,0,1,1,9,13,0
322,5600,53,6,3,1,9,9,11
284,0,67,4,3,2,2,21,0
361,30000,31,1,2,2,2,18,0
172,0,91,0,1,2,1,19,0
2,135000,66,1,1,1,1,16,1
30,0,64,4,2,1,1,22,0
64,44000,61,2,4,2,1,21,1
160,23000,61,1,4,2,1,16,1
141,45000,38,3,2,2,1,22,1
133,80000,47,1,2,1,5,17,1
103,8300,44,8,2,2,1,16,0
85,8000,19,1,4,2,1,16,0
81,-10001,12,0,2,2,1,9,0
81,-10001,6,0,1,2,1,3,0
137,40000,58,1,4,2,1,24,11
128,0,18,0,1,1,1,14,0
68,0,74,0,3,1,1,21,0
71,0,72,0,2,2,1,20,0
147,120000,69,2,3,2,1,21,1
99,86000,30,2,3,2,1,22,1
84,40000,33,1,1,1,1,18,1
101,73000,32,1,3,1,1,19,1
100,25000,30,1,3,1,1,16,1
23,1600,65,1,4,1,1,15,0
31,0,64,0,4,2,1,17,0
26,125000,51,1,4,1,1,21,1
30,1200,17,1,2,2,1,14,0
20,25000,53,1,1,1,1,19,1
14,0,50,0,1,2,1,20,0
27,0,70,0,4,2,1,22,0
288,18000,53,1,4,2,1,17,0
110,0,77,0,2,1,1,22,0
105,0,67,0,1,2,1,22,0
26,0,67,1,3,2,7,16,0
10,0,68,1,2,1,1,19,0
154,13400,30,1,4,1,1,1,1
190,0,32,0,4,2,1,20,0
85,51000,47,4,3,1,9,20,11
79,75000,35,3,2,2,9,21,11
70,12000,20,1,3,2,9,16,1
22,-10001,8,0,2,2,9,5,0
182,300,54,1,4,2,2,19,1
108,140000,58,1,4,1,1,22,12
111,60000,54,6,2,2,1,21,11
125,2000,17,1,3,2,1,14,10
146,90000,39,3,3,1,1,22,1
154,50000,38,1,2,1,1,21,1
29,0,72,0,4,1,1,21,0
22,0,70,0,1,2,1,22,0
103,0,86,0,3,2,1,19,0
99,31000,45,1,2,2,1,19,1
112,40000,49,1,1,1,1,13,1
87,15000,20,1,2,2,1,18,1
52,-10001,14,0,1,2,1,10,0
52,-10001,7,0,3,2,1,4,0
15,0,86,0,2,2,1,18,0
34,80000,46,1,3,1,1,21,1
64,62000,46,1,4,2,9,21,1
53,-10001,5,0,4,2,9,1,0
54,62000,47,1,1,1,1,19,1
30,60000,69,7,4,1,1,16,1
60,30000,27,2,4,2,1,20,1
46,-10001,2,0,2,1,1,0,0
28,-10001,10,0,3,1,1,7,0
21,0,51,0,2,1,1,16,0
11,28000,48,1,2,2,1,20,1
22,0,70,0,4,1,1,19,0
21,0,69,0,1,2,1,16,0
95,40000,67,5,4,1,1,19,1
429,100000,39,1,4,1,1,16,1
69,0,74,0,2,1,1,18,0
64,0,74,0,1,2,1,21,0
132,18000,31,6,1,1,1,18,0
153,70000,60,1,1,2,1,19,11
134,0,66,0,2,1,1,16,0
87,0,60,0,2,2,1,21,0
67,120000,58,1,3,1,1,21,1
54,12000,56,1,4,2,1,16,1
42,69000,59,1,3,2,1,16,1
18,55000,61,1,2,1,9,16,1
73,20800,72,1,4,1,1,19,11
149,65000,44,2,4,2,1,21,1
158,150000,38,1,3,1,1,22,1
131,1000,17,1,4,1,1,13,0
131,-10001,15,0,2,1,1,10,0
137,22000,18,1,3,2,1,16,1
99,42500,25,5,4,1,9,16,1
23,600,19,5,3,2,9,13,0
56,0,75,1,1,1,9,16,0
118,72000,55,1,2,1,1,19,1
105,38800,55,1,2,2,1,16,1
142,23000,24,1,4,2,1,20,1
141,43000,26,1,1,1,8,16,1
75,33000,51,1,3,2,2,18,1
119,6000,24,1,1,2,2,21,1
24,20000,69,6,3,2,1,20,1
26,1000,66,3,4,1,1,16,1
48,0,36,0,3,2,1,16,0
31,-10001,11,0,2,2,1,7,0
93,77000,57,1,1,1,1,22,1
111,0,56,0,4,2,1,17,0
237,80000,49,1,3,1,1,20,1
124,0,49,0,3,2,9,17,0
267,0,18,0,1,2,1,15,0
238,-10001,12,0,4,1,1,9,0
122,6000,78,6,1,1,1,22,0
125,0,71,0,2,2,1,16,0
734,32000,16,1,2,1,1,1,1
1108,-10001,2,0,2,1,1,0,0
836,-10001,0,0,1,2,1,0,0
643,12300,32,1,2,2,1,17,11
59,0,85,0,3,1,1,21,0
67,0,85,0,1,2,1,19,0
54,10000,50,3,3,1,1,21,1
70,35000,53,3,3,2,1,22,1
59,8000,19,1,3,2,1,16,1
108,0,16,0,4,1,1,12,0
245,630,27,2,2,2,1,21,10
22,0,66,0,2,1,1,16,0
27,28700,64,1,3,2,1,19,11
111,42000,36,6,2,1,1,17,1
117,0,36,2,4,2,1,18,0
103,550,19,1,3,1,1,16,0
107,-10001,10,0,3,1,1,7,0
82,115000,49,1,3,1,1,20,1
117,37000,44,1,3,2,1,19,1
216,15700,43,1,3,1,9,17,0
326,12000,52,1,3,2,1,16,1
213,960,22,1,3,2,1,15,12
213,11000,24,1,3,2,1,17,10
79,45000,70,1,1,2,1,16,1
77,0,71,0,3,1,1,16,0
60,0,43,1,3,1,1,16,0
37,40000,51,1,2,2,1,20,1
51,90000,53,1,1,1,1,16,1
65,30000,26,1,3,2,1,16,1
63,25000,23,1,1,1,1,16,1
102,10000,22,2,4,2,1,19,1
10,39700,80,2,3,2,1,20,1
97,17900,32,2,4,2,6,22,1
139,0,36,4,1,1,6,22,0
82,0,65,1,1,1,1,19,0
73,39500,53,1,2,2,1,20,1
66,51000,26,1,1,1,1,21,1
21,0,60,0,3,1,1,11,0
105,114000,39,5,2,2,1,16,1
80,56000,55,1,2,1,1,17,1
60,7300,17,1,3,1,1,14,10
55,78000,48,6,4,2,1,21,1
28,35000,58,1,2,1,1,16,1
81,35000,28,1,1,1,1,16,1
60,20000,77,1,2,2,2,16,1
128,0,75,0,3,2,1,21,0
24,70000,62,2,3,2,1,16,1
313,200000,42,1,4,1,1,22,1
271,18000,44,1,2,2,1,19,1
68,0,38,0,4,2,1,18,0
79,60000,31,1,3,1,1,16,1
75,20000,55,1,2,2,1,16,1
118,1200,17,1,1,1,1,14,1
116,0,81,0,1,1,1,16,0
82,100000,50,1,3,2,1,22,11
73,75000,61,2,3,1,1,16,1
45,20000,24,7,3,1,1,16,1
240,0,83,0,1,1,1,22,0
259,0,81,0,3,2,1,22,0
34,4200,40,3,1,2,1,21,0
59,153000,41,2,3,1,1,19,1
38,-10001,14,0,2,1,1,11,0
35,-10001,12,0,2,2,1,9,0
35,-10001,10,0,1,2,1,7,0
149,0,59,0,2,2,1,16,0
164,75000,60,1,2,1,1,16,1
231,46000,56,1,4,1,1,16,1
223,41300,52,1,4,2,1,21,1
264,42000,51,1,4,1,1,19,1
521,11800,22,1,1,1,1,19,1
28,10900,30,1,2,2,1,14,12
34,0,29,0,2,1,1,1,0
25,-10001,7,0,3,2,1,5,0
27,-10001,2,0,3,1,1,0,0
47,30000,27,1,2,1,1,1,12
56,0,66,0,4,1,1,23,0
59,0,74,0,1,2,1,23,0
21,0,76,0,1,1,1,21,0
29,0,71,0,1,2,1,19,0
86,65000,60,1,4,1,1,19,1
69,25000,59,1,1,2,1,16,1
70,0,68,0,3,2,1,16,0
71,0,67,0,2,1,1,20,0
60,90500,55,1,4,2,1,20,1
245,32000,25,1,4,1,1,19,1
306,32000,25,1,1,1,1,19,1
18,75000,43,1,3,1,1,16,1
112,492200,41,1,3,1,6,22,1
84,58000,42,1,1,2,6,21,1
